order_key,customer_key,channel_key,store_key,billing_address_key,shipping_address_key,total_amount,subtotal,tax_amount,shipping_fee,currency_code,status,order_date
10587,832,1,,2592,511,34122.0,28200.0,5922.0,0.0,ARS,FULFILLED,2025-05-01 12:08:04
10588,609,1,,2927,754,29359.2,23520.0,4939.2,900.0,ARS,CANCELLED,2024-05-22 02:00:59
10589,331,2,4,,4,18104.62,14962.5,3142.12,0.0,ARS,FULFILLED,2024-06-14 12:38:38
10590,405,1,,982,2972,31029.0,24900.0,5229.0,900.0,ARS,PAID,2024-05-06 16:15:22
10591,987,1,,1541,3185,27336.0,21600.0,4536.0,1200.0,ARS,FULFILLED,2024-04-16 08:39:27
10592,262,1,,1257,1728,55650.0,45000.0,9450.0,1200.0,ARS,FULFILLED,2024-04-05 01:18:01
10593,148,1,,888,1414,30492.0,25200.0,5292.0,0.0,ARS,REFUNDED,2024-12-12 19:37:10
10594,839,2,4,2488,4,13068.0,10800.0,2268.0,0.0,ARS,FULFILLED,2025-07-23 13:20:17
10595,1281,2,2,2235,2,26136.0,21600.0,4536.0,0.0,ARS,FULFILLED,2024-07-29 13:17:06
10596,1042,1,,1780,159,24722.4,19440.0,4082.4,1200.0,ARS,PAID,2024-11-19 12:30:19
10597,924,1,,283,2951,70035.69,56889.0,11946.69,1200.0,ARS,FULFILLED,2024-03-19 08:58:34
10598,583,2,1,1091,1,28459.2,23520.0,4939.2,0.0,ARS,FULFILLED,2024-03-20 05:03:13
10599,1086,1,,165,1791,26513.28,21168.0,4445.28,900.0,ARS,FULFILLED,2024-08-18 22:51:39
10600,779,1,,284,1,72411.0,59100.0,12411.0,900.0,ARS,CANCELLED,2025-06-11 19:29:51
10601,85,1,,1342,417,14994.0,11400.0,2394.0,1200.0,ARS,FULFILLED,2025-03-04 06:30:50
10602,18,1,,186,657,19650.0,15000.0,3150.0,1500.0,ARS,FULFILLED,2024-11-11 20:57:59
10603,310,2,3,42,3,54450.0,45000.0,9450.0,0.0,ARS,FULFILLED,2024-08-13 09:37:47
10604,477,1,,575,860,18442.5,14250.0,2992.5,1200.0,ARS,FULFILLED,2024-11-09 07:41:18
10605,1266,1,,946,2609,55350.0,45000.0,9450.0,900.0,ARS,FULFILLED,2024-04-12 14:16:32
10606,1173,1,,1088,2330,12661.2,9720.0,2041.2,900.0,ARS,FULFILLED,2025-04-24 12:02:13
10607,13,2,1,3202,1,19057.5,15750.0,3307.5,0.0,ARS,PAID,2024-10-11 09:38:34
10608,1193,1,,2873,2555,46938.0,37800.0,7938.0,1200.0,ARS,FULFILLED,2025-04-21 11:47:43
10609,1231,1,,1987,367,25022.4,19440.0,4082.4,1500.0,ARS,FULFILLED,2024-10-05 02:44:55
10610,467,2,3,359,3,57172.5,47250.0,9922.5,0.0,ARS,CANCELLED,2025-01-14 05:39:31
10611,995,1,,,491,28488.0,22800.0,4788.0,900.0,ARS,FULFILLED,2024-05-30 14:25:13
10612,1108,1,,,2210,70785.0,58500.0,12285.0,0.0,ARS,FULFILLED,2024-09-07 09:24:35
10613,268,1,,,945,78327.9,63990.0,13437.9,900.0,ARS,FULFILLED,2025-06-30 07:28:32
10614,1496,1,,,2254,16335.0,13500.0,2835.0,0.0,ARS,FULFILLED,2025-04-30 14:45:16
10615,1022,2,3,2607,3,95759.4,79140.0,16619.4,0.0,ARS,PAID,2024-01-10 14:51:49
10616,1479,1,,1262,1748,68355.0,55500.0,11655.0,1200.0,ARS,FULFILLED,2025-07-19 08:50:41
10617,20,1,,,1298,80223.0,66300.0,13923.0,0.0,ARS,FULFILLED,2025-01-18 15:54:01
10618,335,2,1,748,1,17242.5,14250.0,2992.5,0.0,ARS,PAID,2025-02-04 20:29:18
10619,1310,1,,244,2191,44460.0,36000.0,7560.0,900.0,ARS,FULFILLED,2025-06-06 14:30:29
10620,289,2,2,2702,2,52272.0,43200.0,9072.0,0.0,ARS,FULFILLED,2025-03-23 20:00:55
10621,926,1,,1940,2592,40104.0,32400.0,6804.0,900.0,ARS,REFUNDED,2024-03-30 23:56:17
10622,126,1,,1823,3146,26136.0,21600.0,4536.0,0.0,ARS,PAID,2025-07-11 01:16:05
10623,252,2,1,1404,1,79823.7,65970.0,13853.7,0.0,ARS,PAID,2025-01-08 15:17:48
10624,1070,1,,1825,1341,50205.0,40500.0,8505.0,1200.0,ARS,FULFILLED,2025-08-31 07:32:10
10625,971,1,,838,2694,79888.8,65280.0,13708.8,900.0,ARS,FULFILLED,2025-01-17 13:20:21
10626,1178,1,,2971,1332,56929.05,46305.0,9724.05,900.0,ARS,PAID,2025-09-26 10:40:08
10627,717,2,1,1676,1,12414.6,10260.0,2154.6,0.0,ARS,FULFILLED,2025-04-15 20:56:20
10628,1217,1,,2,2832,82575.0,67500.0,14175.0,900.0,ARS,FULFILLED,2024-12-12 18:21:56
10629,513,1,,498,808,16141.08,12348.0,2593.08,1200.0,ARS,FULFILLED,2025-07-28 02:16:29
10630,512,1,,1672,1596,29959.2,23520.0,4939.2,1500.0,ARS,REFUNDED,2024-10-25 20:36:32
10631,316,1,,1089,2683,58072.5,47250.0,9922.5,900.0,ARS,FULFILLED,2024-10-18 13:35:09
10632,1141,2,4,2594,4,18150.0,15000.0,3150.0,0.0,ARS,FULFILLED,2024-07-20 19:51:22
10633,1062,1,,1962,2504,14268.0,10800.0,2268.0,1200.0,ARS,FULFILLED,2025-05-13 09:29:00
10634,216,1,,2330,3186,42582.0,34200.0,7182.0,1200.0,ARS,FULFILLED,2024-11-17 22:28:53
10635,1452,1,,,1707,73863.0,60300.0,12663.0,900.0,ARS,FULFILLED,2024-08-27 08:27:32
10636,981,1,,1969,1420,58377.42,47502.0,9975.42,900.0,ARS,PAID,2024-01-16 18:23:22
10637,193,2,2,2098,2,42688.8,35280.0,7408.8,0.0,ARS,CANCELLED,2024-04-25 16:29:12
10638,529,2,4,268,4,14520.0,12000.0,2520.0,0.0,ARS,FULFILLED,2024-07-01 10:47:37
10639,1418,1,,881,331,44324.4,35640.0,7484.4,1200.0,ARS,PAID,2025-05-07 09:01:27
10640,1343,1,,1633,1688,147752.7,120870.0,25382.7,1500.0,ARS,FULFILLED,2025-02-08 15:59:14
10641,703,1,,1816,980,26136.0,21600.0,4536.0,0.0,ARS,FULFILLED,2024-08-20 21:08:58
10642,76,2,1,869,1,39204.0,32400.0,6804.0,0.0,ARS,PAID,2024-05-23 15:52:08
10643,357,2,2,2108,2,15972.0,13200.0,2772.0,0.0,ARS,PAID,2025-07-06 19:26:26
10644,1007,2,1,2158,1,29040.0,24000.0,5040.0,0.0,ARS,FULFILLED,2025-03-25 09:59:06
10645,1439,1,,80,2868,12806.64,10584.0,2222.64,0.0,ARS,FULFILLED,2025-06-04 12:19:00
10646,470,2,4,985,4,80694.9,66690.0,14004.9,0.0,ARS,FULFILLED,2024-08-02 00:50:34
10647,890,1,,1305,166,57800.25,47025.0,9875.25,900.0,ARS,CANCELLED,2025-01-20 17:03:02
10648,276,2,4,535,4,50965.2,42120.0,8845.2,0.0,ARS,FULFILLED,2025-06-03 05:40:42
10649,145,1,,67,2104,30240.0,24000.0,5040.0,1200.0,ARS,FULFILLED,2024-01-13 07:50:13
10650,1063,2,4,2150,4,95287.5,78750.0,16537.5,0.0,ARS,FULFILLED,2025-03-06 10:37:47
10651,594,1,,1962,1838,77456.7,63270.0,13286.7,900.0,ARS,FULFILLED,2024-02-28 22:49:36
10652,1420,1,,2771,3003,43317.6,34560.0,7257.6,1500.0,ARS,FULFILLED,2024-03-27 09:43:04
10653,812,1,,2912,1875,16441.08,12348.0,2593.08,1500.0,ARS,PAID,2025-08-30 15:44:40
10654,1394,2,3,,3,13068.0,10800.0,2268.0,0.0,ARS,FULFILLED,2024-06-02 10:21:37
10655,196,1,,406,2743,55350.0,45000.0,9450.0,900.0,ARS,FULFILLED,2024-12-01 13:44:28
10656,145,2,2,184,2,91802.7,75870.0,15932.7,0.0,ARS,FULFILLED,2024-08-28 03:22:45
10657,832,1,,1279,2716,29040.0,24000.0,5040.0,0.0,ARS,FULFILLED,2025-07-23 16:43:52
10658,1239,2,3,1756,3,56029.05,46305.0,9724.05,0.0,ARS,FULFILLED,2024-10-06 20:12:29
10659,805,2,3,2338,3,43560.0,36000.0,7560.0,0.0,ARS,PAID,2025-02-05 08:52:24
10660,889,1,,2552,2094,40704.0,32400.0,6804.0,1500.0,ARS,PAID,2025-07-20 08:39:58
10661,944,2,2,2216,2,17242.5,14250.0,2992.5,0.0,ARS,FULFILLED,2024-09-01 14:46:36
10662,1233,2,3,1222,3,43560.0,36000.0,7560.0,0.0,ARS,FULFILLED,2024-03-21 01:36:44
10663,142,1,,2933,2431,13068.0,10800.0,2268.0,0.0,ARS,CREATED,2024-05-10 23:12:13
10664,932,1,,1556,2957,44324.4,35640.0,7484.4,1200.0,ARS,CANCELLED,2024-01-26 19:26:30
10665,46,2,2,,2,28459.2,23520.0,4939.2,0.0,ARS,FULFILLED,2025-05-11 11:04:53
10666,518,1,,288,1749,15429.6,11760.0,2469.6,1200.0,ARS,REFUNDED,2024-12-21 17:33:23
10667,442,1,,2424,642,14694.0,11400.0,2394.0,900.0,ARS,FULFILLED,2024-05-21 06:20:30
10668,366,1,,2077,886,41556.0,33600.0,7056.0,900.0,ARS,FULFILLED,2024-08-02 05:05:29
10669,908,2,2,204,2,37933.5,31350.0,6583.5,0.0,ARS,FULFILLED,2025-07-15 19:31:29
10670,1157,1,,1640,475,42688.8,35280.0,7408.8,0.0,ARS,FULFILLED,2024-05-02 15:08:21
10671,763,1,,1954,2435,56439.0,45900.0,9639.0,900.0,ARS,FULFILLED,2025-08-09 14:19:20
10672,1057,1,,746,1530,63573.0,51300.0,10773.0,1500.0,ARS,CANCELLED,2024-03-09 08:03:40
10673,1474,2,4,2946,4,13794.0,11400.0,2394.0,0.0,ARS,FULFILLED,2024-03-02 23:29:43
10674,332,1,,223,1057,37500.0,30000.0,6300.0,1200.0,ARS,PAID,2025-01-23 02:15:45
10675,1439,2,2,1444,2,35283.6,29160.0,6123.6,0.0,ARS,FULFILLED,2024-08-03 02:26:53
10676,1004,2,4,974,4,67109.62,55462.5,11647.12,0.0,ARS,PAID,2024-07-21 18:39:14
10677,538,1,,1677,676,18987.0,14700.0,3087.0,1200.0,ARS,FULFILLED,2025-08-13 10:43:31
10678,1039,2,1,3011,1,34485.0,28500.0,5985.0,0.0,ARS,FULFILLED,2024-12-05 01:45:49
10679,1145,1,,3174,2983,44460.0,36000.0,7560.0,900.0,ARS,FULFILLED,2024-05-06 14:17:46
10680,943,2,4,,4,57034.56,47136.0,9898.56,0.0,ARS,FULFILLED,2024-12-18 01:04:59
10681,1170,2,4,,4,24829.2,20520.0,4309.2,0.0,ARS,REFUNDED,2024-01-27 16:38:41
10682,1020,1,,2401,2673,15420.0,12000.0,2520.0,900.0,ARS,FULFILLED,2025-06-14 15:44:45
10683,1400,2,1,3052,1,36300.0,30000.0,6300.0,0.0,ARS,FULFILLED,2025-09-03 06:19:00
10684,506,2,2,1635,2,39930.0,33000.0,6930.0,0.0,ARS,REFUNDED,2024-11-25 17:24:22
10685,261,1,,2454,801,17242.5,14250.0,2992.5,0.0,ARS,FULFILLED,2025-06-01 02:48:50
10686,1437,1,,2310,2048,42282.0,34200.0,7182.0,900.0,ARS,FULFILLED,2024-06-28 02:13:34
10687,612,2,3,1757,3,29040.0,24000.0,5040.0,0.0,ARS,FULFILLED,2024-08-25 08:54:55
10688,558,1,,1328,2990,27588.0,22800.0,4788.0,0.0,ARS,REFUNDED,2024-05-16 09:44:37
10689,1040,2,2,3072,2,13068.0,10800.0,2268.0,0.0,ARS,FULFILLED,2024-12-27 22:52:04
10690,487,1,,2806,727,19350.0,15000.0,3150.0,1200.0,ARS,FULFILLED,2024-10-10 12:58:58
10691,834,1,,2653,525,28459.2,23520.0,4939.2,0.0,ARS,CANCELLED,2024-12-19 06:02:00
10692,1188,2,3,42,3,15518.25,12825.0,2693.25,0.0,ARS,FULFILLED,2025-09-08 12:10:03
10693,1291,1,,,2967,58128.0,46800.0,9828.0,1500.0,ARS,CREATED,2024-09-11 07:59:14
10694,310,1,,2647,2347,13968.0,10800.0,2268.0,900.0,ARS,FULFILLED,2025-06-24 21:22:03
10695,982,1,,2974,2969,54805.5,44550.0,9355.5,900.0,ARS,FULFILLED,2025-02-20 18:37:13
10696,743,2,4,1464,4,25613.28,21168.0,4445.28,0.0,ARS,FULFILLED,2024-06-29 08:44:42
10697,224,2,3,618,3,27588.0,22800.0,4788.0,0.0,ARS,FULFILLED,2025-08-21 12:13:48
10698,1068,1,,1667,1701,90135.0,73500.0,15435.0,1200.0,ARS,FULFILLED,2025-08-18 23:46:58
10699,113,1,,665,738,28488.0,22800.0,4788.0,900.0,ARS,FULFILLED,2024-12-09 00:23:42
10700,1090,1,,378,1752,78093.0,63300.0,13293.0,1500.0,ARS,FULFILLED,2024-09-28 01:11:49
10701,1033,1,,1331,2356,30167.4,23940.0,5027.4,1200.0,ARS,PAID,2024-09-21 01:10:53
10702,1132,1,,3006,2,72411.0,59100.0,12411.0,900.0,ARS,FULFILLED,2024-12-21 22:25:53
10703,292,2,3,831,3,47190.0,39000.0,8190.0,0.0,ARS,FULFILLED,2025-09-26 06:04:26
10704,556,2,4,358,4,32670.0,27000.0,5670.0,0.0,ARS,FULFILLED,2024-04-21 12:57:46
10705,519,1,,1680,2148,100789.05,82305.0,17284.05,1200.0,ARS,FULFILLED,2025-04-24 09:54:04
10706,491,2,1,197,1,68879.25,56925.0,11954.25,0.0,ARS,FULFILLED,2025-05-22 15:36:39
10707,811,1,,2904,1476,45723.24,37044.0,7779.24,900.0,ARS,FULFILLED,2025-05-30 19:46:53
10708,687,2,1,1190,1,53361.0,44100.0,9261.0,0.0,ARS,FULFILLED,2024-12-12 00:12:21
10709,921,2,1,3028,1,28967.4,23940.0,5027.4,0.0,ARS,FULFILLED,2025-07-18 06:01:12
10710,622,2,4,861,4,29403.0,24300.0,5103.0,0.0,ARS,PAID,2025-01-03 16:01:28
10711,789,2,1,1364,1,16008.3,13230.0,2778.3,0.0,ARS,FULFILLED,2024-12-18 22:27:44
10712,126,2,1,3064,1,39204.0,32400.0,6804.0,0.0,ARS,FULFILLED,2025-01-24 19:49:36
10713,1176,2,2,1943,2,45102.75,37275.0,7827.75,0.0,ARS,FULFILLED,2025-05-24 13:10:21
10714,282,1,,1492,3163,123231.0,101100.0,21231.0,900.0,ARS,REFUNDED,2024-06-23 18:29:38
10715,1132,1,,2483,2461,61095.0,49500.0,10395.0,1200.0,ARS,FULFILLED,2024-02-04 23:16:09
10716,284,2,1,,1,51727.5,42750.0,8977.5,0.0,ARS,REFUNDED,2025-01-06 14:16:41
10717,174,1,,134,2287,13794.0,11400.0,2394.0,0.0,ARS,FULFILLED,2024-01-05 00:31:08
10718,1331,2,3,313,3,71692.5,59250.0,12442.5,0.0,ARS,REFUNDED,2025-08-16 01:12:37
10719,1216,1,,225,462,37109.25,29925.0,6284.25,900.0,ARS,CANCELLED,2025-09-13 11:07:27
10720,1194,2,1,2010,1,13794.0,11400.0,2394.0,0.0,ARS,CANCELLED,2024-05-25 13:16:36
10721,982,1,,2301,412,28459.2,23520.0,4939.2,0.0,ARS,FULFILLED,2024-08-12 02:37:50
10722,545,1,,2929,2519,18687.0,14700.0,3087.0,900.0,ARS,FULFILLED,2025-06-23 15:10:53
10723,325,1,,2283,2683,15294.0,11400.0,2394.0,1500.0,ARS,FULFILLED,2024-09-25 14:40:32
10724,867,1,,2469,2326,50205.0,40500.0,8505.0,1200.0,ARS,FULFILLED,2025-08-08 02:18:05
10725,1059,1,,3115,848,59597.1,48510.0,10187.1,900.0,ARS,FULFILLED,2025-09-08 18:39:19
10726,775,1,,2563,1034,49433.1,40110.0,8423.1,900.0,ARS,PAID,2024-12-17 04:38:21
10727,354,2,2,428,2,53361.0,44100.0,9261.0,0.0,ARS,FULFILLED,2024-01-09 04:03:29
10728,168,1,,2518,1181,13706.64,10584.0,2222.64,900.0,ARS,FULFILLED,2025-06-20 04:36:13
10729,638,2,2,,2,11761.2,9720.0,2041.2,0.0,ARS,CANCELLED,2025-05-23 16:04:03
10730,710,2,2,,2,32670.0,27000.0,5670.0,0.0,ARS,FULFILLED,2024-10-01 09:38:46
10731,963,1,,2000,2309,30167.4,23940.0,5027.4,1200.0,ARS,FULFILLED,2024-02-02 10:05:49
10732,1415,2,3,881,3,14520.0,12000.0,2520.0,0.0,ARS,CREATED,2025-09-08 06:01:05
10733,599,2,1,895,1,17968.5,14850.0,3118.5,0.0,ARS,FULFILLED,2025-03-15 10:56:50
10734,200,1,,773,2892,55350.0,45000.0,9450.0,900.0,ARS,FULFILLED,2025-01-06 05:47:53
10735,1122,2,3,1478,3,12414.6,10260.0,2154.6,0.0,ARS,FULFILLED,2024-06-02 01:15:40
10736,317,2,2,706,2,11761.2,9720.0,2041.2,0.0,ARS,CANCELLED,2024-04-21 16:15:01
10737,1158,2,2,2622,2,45738.0,37800.0,7938.0,0.0,ARS,FULFILLED,2024-03-01 18:10:16
10738,723,1,,507,214,43560.0,36000.0,7560.0,0.0,ARS,FULFILLED,2025-03-29 13:31:32
10739,1083,1,,3155,60,52927.5,42750.0,8977.5,1200.0,ARS,PAID,2024-10-19 00:54:16
10740,352,1,,2449,1573,38115.0,31500.0,6615.0,0.0,ARS,FULFILLED,2024-11-26 07:50:24
10741,394,1,,3185,1482,47454.75,38475.0,8079.75,900.0,ARS,FULFILLED,2024-06-19 14:15:19
10742,740,1,,1936,1713,17242.5,14250.0,2992.5,0.0,ARS,CANCELLED,2025-07-03 04:29:27
10743,1418,2,1,1871,1,50638.5,41850.0,8788.5,0.0,ARS,FULFILLED,2024-06-06 22:52:21
10744,530,1,,2459,2914,114345.0,94500.0,19845.0,0.0,ARS,PAID,2024-08-07 03:45:10
10745,239,1,,1066,957,50626.08,40848.0,8578.08,1200.0,ARS,FULFILLED,2025-04-23 11:26:44
10746,296,1,,2754,1441,93402.0,76200.0,16002.0,1200.0,ARS,PAID,2024-10-09 07:12:57
10747,854,2,2,1632,2,62073.0,51300.0,10773.0,0.0,ARS,CREATED,2024-01-09 23:49:12
10748,1221,2,3,1708,3,16008.3,13230.0,2778.3,0.0,ARS,CANCELLED,2025-03-23 09:24:59
10749,229,1,,2813,109,38443.8,30780.0,6463.8,1200.0,ARS,FULFILLED,2025-01-13 18:01:22
10750,1048,1,,79,2851,36774.0,29400.0,6174.0,1200.0,ARS,PAID,2025-03-23 17:40:37
10751,698,1,,2031,2934,35803.5,28350.0,5953.5,1500.0,ARS,CREATED,2025-03-05 00:19:41
10752,869,2,4,214,4,16008.3,13230.0,2778.3,0.0,ARS,CANCELLED,2024-03-16 12:44:27
10753,463,1,,843,2147,55350.0,45000.0,9450.0,900.0,ARS,PAID,2024-06-26 14:47:16
10754,268,1,,1767,2260,82537.41,67221.0,14116.41,1200.0,ARS,CANCELLED,2024-01-23 14:21:23
10755,62,1,,2481,69,24422.4,19440.0,4082.4,900.0,ARS,REFUNDED,2025-01-21 05:42:34
10756,1242,1,,3071,2274,18442.5,14250.0,2992.5,1200.0,ARS,PAID,2024-04-20 14:40:11
10757,181,1,,707,1917,34485.0,28500.0,5985.0,0.0,ARS,FULFILLED,2025-02-04 18:29:46
10758,1484,2,2,643,2,27515.4,22740.0,4775.4,0.0,ARS,FULFILLED,2024-05-29 12:49:26
10759,41,1,,1449,2747,61095.0,49500.0,10395.0,1200.0,ARS,FULFILLED,2025-04-30 11:34:31
10760,497,1,,2936,2693,44624.4,35640.0,7484.4,1500.0,ARS,FULFILLED,2025-02-04 08:29:12
10761,389,1,,2623,1721,42582.0,34200.0,7182.0,1200.0,ARS,REFUNDED,2025-02-07 22:24:55
10762,150,1,,1105,1226,122950.2,100620.0,21130.2,1200.0,ARS,FULFILLED,2025-02-14 09:58:48
10763,1170,1,,506,1059,68282.4,55440.0,11642.4,1200.0,ARS,FULFILLED,2025-07-12 15:37:17
10764,1462,2,1,2433,1,36209.25,29925.0,6284.25,0.0,ARS,FULFILLED,2024-04-23 02:36:14
10765,1296,2,2,2815,2,24829.2,20520.0,4309.2,0.0,ARS,CANCELLED,2025-01-10 09:55:01
10766,830,1,,625,2275,49224.9,39690.0,8334.9,1200.0,ARS,REFUNDED,2024-08-01 12:34:13
10767,847,1,,2233,1671,85842.0,70200.0,14742.0,900.0,ARS,FULFILLED,2024-06-13 18:00:16
10768,981,2,3,2540,3,14701.5,12150.0,2551.5,0.0,ARS,FULFILLED,2024-03-06 16:43:44
10769,771,2,1,3061,1,63162.0,52200.0,10962.0,0.0,ARS,FULFILLED,2025-01-06 06:24:37
10770,91,2,4,1759,4,48714.6,40260.0,8454.6,0.0,ARS,FULFILLED,2025-04-01 17:09:31
10771,1173,1,,2313,151,14994.0,11400.0,2394.0,1200.0,ARS,FULFILLED,2025-01-23 02:06:22
10772,1317,2,2,957,2,53905.5,44550.0,9355.5,0.0,ARS,PAID,2025-01-28 05:47:24
10773,1202,1,,1555,383,37500.0,30000.0,6300.0,1200.0,ARS,PAID,2024-08-11 13:25:05
10774,422,2,2,2961,2,46554.75,38475.0,8079.75,0.0,ARS,FULFILLED,2024-02-02 13:26:18
10775,847,2,3,2616,3,53687.7,44370.0,9317.7,0.0,ARS,CREATED,2024-04-30 13:30:40
10776,573,1,,1294,2136,21165.0,16500.0,3465.0,1200.0,ARS,FULFILLED,2024-02-15 02:48:47
10777,1285,2,4,1629,4,59532.0,49200.0,10332.0,0.0,ARS,CANCELLED,2024-10-27 05:59:54
10778,183,1,,1493,2316,15420.0,12000.0,2520.0,900.0,ARS,CREATED,2025-09-28 15:07:10
10779,663,1,,2882,1795,54261.0,44100.0,9261.0,900.0,ARS,FULFILLED,2024-02-16 07:42:48
10780,675,1,,1199,1500,13614.6,10260.0,2154.6,1200.0,ARS,FULFILLED,2024-09-22 23:43:37
10781,306,1,,184,1255,30240.0,24000.0,5040.0,1200.0,ARS,FULFILLED,2024-09-12 12:28:23
10782,476,2,1,2479,1,14229.6,11760.0,2469.6,0.0,ARS,FULFILLED,2025-08-31 02:52:31
10783,77,1,,810,1273,16872.0,13200.0,2772.0,900.0,ARS,FULFILLED,2024-12-20 14:58:34
10784,956,1,,3196,1869,82792.8,67680.0,14212.8,900.0,ARS,FULFILLED,2025-04-26 03:15:52
10785,668,2,3,3124,3,34485.0,28500.0,5985.0,0.0,ARS,PAID,2025-03-02 17:46:44
10786,439,1,,1394,2716,58951.2,48720.0,10231.2,0.0,ARS,FULFILLED,2025-07-31 01:27:16
10787,1457,1,,1389,2287,29959.2,23520.0,4939.2,1500.0,ARS,FULFILLED,2024-10-16 01:01:22
10788,725,2,4,785,4,43560.0,36000.0,7560.0,0.0,ARS,FULFILLED,2024-08-29 13:08:44
10789,1457,1,,901,2504,28642.8,22680.0,4762.8,1200.0,ARS,FULFILLED,2025-06-19 22:15:09
10790,507,2,4,2939,4,14229.6,11760.0,2469.6,0.0,ARS,REFUNDED,2024-09-22 08:12:57
10791,129,2,4,922,4,132052.14,109134.0,22918.14,0.0,ARS,PAID,2025-03-01 11:49:57
10792,1407,1,,1190,1743,14268.0,10800.0,2268.0,1200.0,ARS,PAID,2024-10-19 00:15:13
10793,775,2,2,490,2,36209.25,29925.0,6284.25,0.0,ARS,FULFILLED,2025-06-18 10:16:44
10794,661,1,,1563,2444,52927.5,42750.0,8977.5,1200.0,ARS,FULFILLED,2024-04-04 16:17:16
10795,1084,2,3,67,3,31036.5,25650.0,5386.5,0.0,ARS,FULFILLED,2025-08-11 19:42:56
10796,711,1,,1218,2375,12961.2,9720.0,2041.2,1200.0,ARS,FULFILLED,2024-10-30 19:36:25
10797,658,1,,2060,102,33570.0,27000.0,5670.0,900.0,ARS,PAID,2025-02-23 10:16:36
10798,820,1,,2654,2014,31382.16,24696.0,5186.16,1500.0,ARS,FULFILLED,2024-07-22 01:18:54
10799,1139,1,,2344,1580,124146.0,102600.0,21546.0,0.0,ARS,FULFILLED,2024-05-22 15:19:06
10800,1020,2,4,112,4,19565.7,16170.0,3395.7,0.0,ARS,FULFILLED,2024-05-28 07:30:00
10801,650,2,4,2865,4,32670.0,27000.0,5670.0,0.0,ARS,CANCELLED,2024-02-12 13:54:28
10802,1067,1,,1877,497,27442.8,22680.0,4762.8,0.0,ARS,FULFILLED,2024-02-22 21:22:36
10803,676,1,,678,1066,35385.0,28500.0,5985.0,900.0,ARS,CANCELLED,2024-12-31 23:59:26
10804,1416,1,,1742,1344,36474.0,29400.0,6174.0,900.0,ARS,FULFILLED,2024-08-20 02:26:57
10805,908,1,,,2250,73800.0,60000.0,12600.0,1200.0,ARS,PAID,2024-01-28 22:14:46
10806,1486,1,,,3014,17235.0,13500.0,2835.0,900.0,ARS,FULFILLED,2024-06-17 19:12:34
10807,1064,1,,,3043,40104.0,32400.0,6804.0,900.0,ARS,FULFILLED,2024-05-30 03:58:38
10808,529,1,,2893,723,47201.7,37770.0,7931.7,1500.0,ARS,FULFILLED,2024-06-02 04:31:52
10809,805,1,,1636,2208,85188.6,69660.0,14628.6,900.0,ARS,FULFILLED,2024-11-05 07:13:25
10810,927,1,,2915,1485,44188.8,35280.0,7408.8,1500.0,ARS,FULFILLED,2024-01-26 09:43:25
10811,1062,2,4,,4,18150.0,15000.0,3150.0,0.0,ARS,FULFILLED,2025-07-14 10:23:10
10812,288,1,,,1941,43888.8,35280.0,7408.8,1200.0,ARS,FULFILLED,2024-03-15 17:05:51
10813,412,2,4,1089,4,28749.6,23760.0,4989.6,0.0,ARS,FULFILLED,2025-01-03 10:28:33
10814,4,1,,790,1717,15429.6,11760.0,2469.6,1200.0,ARS,FULFILLED,2024-06-25 08:04:29
10815,595,2,2,,2,17787.0,14700.0,3087.0,0.0,ARS,REFUNDED,2024-12-27 08:00:23
10816,992,2,4,,4,17151.75,14175.0,2976.75,0.0,ARS,FULFILLED,2025-05-10 11:57:26
10817,1202,2,1,1766,1,77754.6,64260.0,13494.6,0.0,ARS,PAID,2025-04-12 21:55:48
10818,278,2,3,198,3,42180.6,34860.0,7320.6,0.0,ARS,FULFILLED,2025-04-17 22:40:43
10819,767,2,4,,4,17242.5,14250.0,2992.5,0.0,ARS,FULFILLED,2025-02-16 07:29:58
10820,672,2,4,3154,4,28749.6,23760.0,4989.6,0.0,ARS,FULFILLED,2025-05-08 03:54:17
10821,425,2,1,2082,1,81901.88,67687.5,14214.38,0.0,ARS,FULFILLED,2025-01-17 18:40:18
10822,673,1,,1564,2543,31082.16,24696.0,5186.16,1200.0,ARS,FULFILLED,2025-09-23 15:32:48
10823,491,1,,2513,2199,12961.2,9720.0,2041.2,1200.0,ARS,FULFILLED,2024-04-01 06:36:13
10824,1114,2,2,3170,2,45992.1,38010.0,7982.1,0.0,ARS,CANCELLED,2025-08-14 13:59:29
10825,712,1,,2999,2580,17208.3,13230.0,2778.3,1200.0,ARS,PAID,2025-09-04 06:16:01
10826,472,1,,2496,1690,42582.0,34200.0,7182.0,1200.0,ARS,FULFILLED,2025-04-09 05:45:46
10827,440,2,3,2249,3,39204.0,32400.0,6804.0,0.0,ARS,FULFILLED,2025-05-16 23:03:16
10828,844,2,3,1767,3,91675.65,75765.0,15910.65,0.0,ARS,FULFILLED,2024-02-28 10:15:05
10829,1041,1,,1024,958,37200.0,30000.0,6300.0,900.0,ARS,FULFILLED,2025-04-02 09:42:31
10830,58,2,1,152,1,13068.0,10800.0,2268.0,0.0,ARS,FULFILLED,2024-12-15 06:25:53
10831,129,1,,2977,1842,72665.62,59062.5,12403.12,1200.0,ARS,FULFILLED,2024-02-28 01:11:45
10832,1359,2,3,2504,3,32670.0,27000.0,5670.0,0.0,ARS,FULFILLED,2025-03-21 12:46:53
