order_item_key,customer_key,channel_key,store_key,product_key,quantity,unit_price,order_date
13500,920,1,,1,2,12600.0,2025-03-30 06:03:46
13501,920,1,,1,2,10800.0,2025-03-30 06:03:46
13502,920,1,,1,2,12000.0,2025-03-30 06:03:46
13503,58,2,1,2,3,15000.0,2025-07-23 06:45:12
13504,58,2,1,1,2,13200.0,2025-07-23 06:45:12
13505,1275,1,,2,1,16500.0,2024-01-14 04:32:08
13506,1362,1,,2,2,15000.0,2025-01-07 09:27:38
13507,1362,1,,1,2,12000.0,2025-01-07 09:27:38
13508,1,1,,1,2,12000.0,2024-02-08 20:42:21
13509,795,1,,1,1,12000.0,2024-09-05 02:37:18
13510,1306,2,3,2,2,13500.0,2024-02-09 07:20:13
13511,1306,2,3,1,1,12600.0,2024-02-09 07:20:13
13512,681,1,,2,2,15000.0,2025-04-29 07:14:00
13513,1162,2,2,1,2,12000.0,2025-08-05 13:51:24
13514,1162,2,2,2,1,13500.0,2025-08-05 13:51:24
13515,1204,2,4,1,1,12000.0,2024-07-06 14:22:39
13516,1442,2,1,2,2,13500.0,2024-04-22 10:11:30
13517,1216,2,3,1,2,12000.0,2025-03-09 13:29:20
13518,1400,2,1,1,2,12000.0,2024-05-01 03:23:17
13519,61,1,,2,1,15000.0,2025-04-15 07:15:14
13520,298,1,,2,3,16500.0,2025-06-15 04:09:31
13521,298,1,,2,1,15000.0,2025-06-15 04:09:31
13522,298,1,,2,3,13500.0,2025-06-15 04:09:31
13523,903,2,1,2,1,15000.0,2025-01-25 21:52:21
13524,903,2,1,1,1,12000.0,2025-01-25 21:52:21
13525,739,1,,1,2,12600.0,2025-07-23 15:06:22
13526,739,1,,1,1,12000.0,2025-07-23 15:06:22
13527,1339,2,2,2,1,16500.0,2025-02-27 10:40:08
13528,1339,2,2,1,2,12000.0,2025-02-27 10:40:08
13529,615,1,,2,2,13500.0,2024-08-02 00:19:39
13530,1192,1,,2,2,15000.0,2024-11-17 11:34:15
13531,1192,1,,1,3,12000.0,2024-11-17 11:34:15
13532,1291,1,,1,2,10800.0,2024-02-05 11:30:18
13533,1459,1,,1,2,12000.0,2025-03-11 22:27:13
13534,541,1,,1,3,13200.0,2024-11-28 22:17:38
13535,541,1,,1,1,12000.0,2024-11-28 22:17:38
13536,797,1,,1,3,12000.0,2024-12-27 13:23:54
13537,537,2,2,1,1,12000.0,2024-02-20 17:16:56
13538,1396,1,,1,3,12000.0,2025-02-14 09:35:19
13539,1160,1,,1,1,12000.0,2025-02-23 04:51:35
13540,884,1,,1,3,12000.0,2025-05-16 23:20:41
13541,1209,2,4,2,3,15000.0,2025-04-19 06:18:26
13542,1209,2,4,2,1,15750.0,2025-04-19 06:18:26
13543,1174,1,,1,3,10800.0,2024-05-18 03:12:28
13544,1174,1,,2,3,15000.0,2024-05-18 03:12:28
13545,1174,1,,1,1,12000.0,2024-05-18 03:12:28
13546,1159,2,1,2,3,15750.0,2024-07-21 13:48:58
13547,889,1,,2,2,15000.0,2024-07-12 14:47:15
13548,667,1,,2,1,15000.0,2024-12-04 20:51:40
13549,1314,2,2,1,2,12600.0,2025-04-13 08:37:27
13550,1133,1,,1,3,12000.0,2025-01-06 21:12:13
13551,1348,1,,2,1,15750.0,2024-08-29 14:41:29
13552,1016,1,,1,1,12000.0,2024-02-22 00:02:07
13553,53,2,3,1,1,10800.0,2025-04-24 05:59:58
13554,229,1,,1,1,12600.0,2024-11-29 17:36:19
13555,794,1,,1,1,12000.0,2024-03-19 11:39:59
13556,462,2,1,2,2,15000.0,2024-01-05 08:34:14
13557,1240,1,,1,2,12000.0,2024-02-19 18:17:28
13558,681,2,1,1,1,12000.0,2025-09-09 11:45:26
13559,522,1,,1,3,12000.0,2024-07-31 05:31:51
13560,262,1,,1,1,12000.0,2025-08-26 00:23:54
13561,543,1,,1,3,12600.0,2024-08-25 12:45:28
13562,451,1,,2,1,15000.0,2025-01-05 16:48:06
13563,905,1,,1,2,12000.0,2024-09-25 12:54:43
13564,360,1,,1,1,12000.0,2024-04-03 00:32:19
13565,956,2,2,1,3,12000.0,2025-08-18 08:22:52
13566,295,1,,1,2,12000.0,2025-03-30 02:33:06
13567,129,1,,1,1,12000.0,2025-03-03 21:03:53
13568,412,2,4,1,3,10800.0,2025-05-31 00:03:32
13569,5,1,,1,3,13200.0,2025-03-06 22:16:45
13570,5,1,,1,1,12000.0,2025-03-06 22:16:45
13571,1252,2,4,2,1,15000.0,2025-04-15 18:57:24
13572,968,2,1,1,2,12000.0,2024-10-20 19:13:45
13573,313,1,,2,2,15000.0,2024-06-26 10:16:20
13574,313,1,,1,2,13200.0,2024-06-26 10:16:20
13575,967,1,,2,3,15000.0,2025-01-10 23:55:51
13576,805,2,1,1,1,12000.0,2025-01-28 18:18:30
13577,1271,1,,1,1,12000.0,2024-09-22 13:50:58
13578,1271,1,,1,2,12000.0,2024-09-22 13:50:58
13579,1271,1,,1,3,12600.0,2024-09-22 13:50:58
13580,1040,2,1,2,2,15000.0,2024-04-22 10:11:05
13581,1118,2,3,2,1,16500.0,2024-04-06 17:57:02
13582,1118,2,3,1,3,10800.0,2024-04-06 17:57:02
13583,1118,2,3,2,1,13500.0,2024-04-06 17:57:02
13584,135,2,1,1,1,12600.0,2024-10-25 03:51:28
13585,135,2,1,1,3,13200.0,2024-10-25 03:51:28
13586,135,2,1,1,1,12000.0,2024-10-25 03:51:28
13587,138,1,,1,1,12000.0,2025-08-29 21:42:15
13588,1163,1,,2,1,16500.0,2025-04-05 05:13:23
13589,1318,1,,1,2,12000.0,2024-07-13 18:56:55
13590,1332,1,,2,2,15000.0,2025-03-29 10:13:44
13591,424,1,,2,2,15000.0,2025-09-04 19:36:44
13592,424,1,,2,1,15750.0,2025-09-04 19:36:44
13593,350,2,3,1,2,12000.0,2025-08-23 17:23:35
13594,731,1,,1,1,12000.0,2025-09-03 08:58:47
13595,731,1,,2,2,13500.0,2025-09-03 08:58:47
13596,731,1,,1,2,12600.0,2025-09-03 08:58:47
13597,557,2,2,2,3,16500.0,2024-06-03 15:07:25
13598,557,2,2,1,3,10800.0,2024-06-03 15:07:25
13599,557,2,2,1,3,13200.0,2024-06-03 15:07:25
13600,1174,2,1,1,2,12600.0,2025-04-17 13:01:43
13601,745,1,,2,1,16500.0,2025-01-04 13:16:12
13602,745,1,,2,2,15750.0,2025-01-04 13:16:12
13603,745,1,,1,1,12000.0,2025-01-04 13:16:12
13604,492,1,,1,3,12000.0,2025-06-16 02:41:44
13605,835,2,4,2,1,16500.0,2024-05-13 14:17:05
13606,835,2,4,1,1,12600.0,2024-05-13 14:17:05
13607,196,1,,1,3,12000.0,2024-07-08 14:27:23
13608,1468,2,2,2,2,13500.0,2024-06-23 12:39:35
13609,1468,2,2,2,1,15000.0,2024-06-23 12:39:35
13610,19,2,2,1,1,12000.0,2024-05-13 01:36:06
13611,19,2,2,2,2,13500.0,2024-05-13 01:36:06
13612,1042,1,,1,3,12000.0,2025-02-06 14:09:58
13613,495,1,,2,1,15000.0,2025-01-16 12:30:22
13614,743,2,1,2,2,15000.0,2025-01-21 17:06:47
13615,505,2,2,2,3,15750.0,2024-01-07 04:42:41
13616,505,2,2,1,3,12000.0,2024-01-07 04:42:41
13617,474,1,,1,3,12000.0,2024-05-02 09:47:47
13618,51,1,,1,1,10800.0,2024-08-16 02:40:09
13619,51,1,,2,2,13500.0,2024-08-16 02:40:09
13620,882,1,,1,3,12000.0,2024-10-04 12:49:44
13621,77,2,1,2,2,15000.0,2025-01-23 03:02:07
13622,77,2,1,1,2,12600.0,2025-01-23 03:02:07
13623,348,2,4,1,3,10800.0,2024-08-28 20:52:06
13624,348,2,4,1,3,12000.0,2024-08-28 20:52:06
13625,1381,1,,1,3,12000.0,2024-06-01 04:10:08
13626,1381,1,,1,2,12000.0,2024-06-01 04:10:08
13627,1381,1,,1,2,12000.0,2024-06-01 04:10:08
13628,552,1,,1,1,12600.0,2024-06-04 02:03:39
13629,1184,1,,1,2,13200.0,2025-08-13 09:49:03
13630,873,1,,1,3,12000.0,2024-05-04 22:48:54
13631,744,1,,2,2,15000.0,2024-04-07 11:10:16
13632,284,2,4,1,3,12000.0,2024-07-30 21:33:40
13633,858,2,4,1,2,12000.0,2024-07-18 21:32:35
13634,858,2,4,2,3,15750.0,2024-07-18 21:32:35
13635,462,1,,1,2,12000.0,2025-04-01 17:03:25
13636,1489,2,4,1,3,12000.0,2025-03-23 21:03:03
13637,954,2,4,1,3,12000.0,2024-05-02 06:01:05
13638,897,2,2,1,3,12000.0,2024-11-26 17:58:32
13639,897,2,2,2,3,15000.0,2024-11-26 17:58:32
13640,715,1,,2,2,15750.0,2024-03-27 01:26:24
13641,715,1,,2,2,15000.0,2024-03-27 01:26:24
13642,715,1,,1,3,12600.0,2024-03-27 01:26:24
13643,498,1,,1,3,12000.0,2024-04-11 07:20:02
13644,971,1,,1,1,13200.0,2025-07-01 21:46:55
13645,971,1,,2,2,15000.0,2025-07-01 21:46:55
13646,878,2,4,2,3,16500.0,2024-07-01 20:31:42
13647,16,2,3,1,1,12000.0,2025-05-05 10:44:17
13648,1491,2,2,2,3,15000.0,2024-04-30 23:05:49
13649,1491,2,2,1,2,12000.0,2024-04-30 23:05:49
13650,404,2,1,2,2,15750.0,2025-05-07 01:33:49
13651,177,1,,2,3,15000.0,2025-07-10 05:56:34
13652,1445,1,,1,2,12000.0,2024-08-27 01:14:42
13653,409,1,,2,3,15000.0,2024-03-31 18:36:32
13654,1073,2,4,2,1,15000.0,2024-03-29 12:58:00
13655,692,2,4,1,2,12000.0,2024-06-03 02:17:26
13656,1230,1,,2,1,13500.0,2024-06-05 06:10:55
13657,1488,1,,1,1,10800.0,2024-10-01 16:39:39
13658,1488,1,,1,2,12000.0,2024-10-01 16:39:39
13659,1203,1,,2,2,13500.0,2025-02-22 10:57:10
13660,1203,1,,2,2,15750.0,2025-02-22 10:57:10
13661,46,1,,1,1,10800.0,2025-05-09 03:59:00
13662,757,1,,2,3,15000.0,2025-09-13 12:50:30
13663,248,1,,1,1,12000.0,2024-02-02 04:45:45
13664,1107,2,3,2,1,13500.0,2025-02-22 09:53:39
13665,1158,2,3,1,1,12600.0,2024-08-10 04:54:56
13666,102,1,,1,2,12000.0,2025-02-17 11:52:40
13667,102,1,,2,1,15000.0,2025-02-17 11:52:40
13668,1250,1,,1,2,12600.0,2025-06-05 09:18:21
13669,100,2,4,1,1,12000.0,2024-01-03 10:01:39
13670,40,1,,1,3,12000.0,2024-04-15 12:38:35
13671,40,1,,1,3,10800.0,2024-04-15 12:38:35
13672,956,1,,2,3,15000.0,2025-03-20 16:48:41
13673,1463,1,,2,3,15750.0,2025-02-12 13:06:41
13674,1247,2,2,1,1,12000.0,2025-03-26 20:09:32
13675,356,1,,1,3,10800.0,2025-06-18 22:13:03
13676,69,1,,2,1,15750.0,2024-05-05 02:16:40
13677,1428,2,2,1,2,13200.0,2024-08-15 07:09:01
13678,1015,1,,1,1,12000.0,2024-03-30 11:40:51
13679,1015,1,,2,3,16500.0,2024-03-30 11:40:51
13680,57,1,,2,3,16500.0,2025-02-14 15:27:25
13681,864,1,,1,2,12000.0,2025-08-30 07:48:37
13682,864,1,,1,3,13200.0,2025-08-30 07:48:37
13683,1175,1,,1,1,13200.0,2024-02-17 13:56:29
13684,981,1,,2,1,15000.0,2025-08-05 06:29:10
13685,981,1,,1,3,12000.0,2025-08-05 06:29:10
13686,585,1,,1,1,12000.0,2024-04-27 04:14:00
13687,1317,1,,1,2,12600.0,2024-06-22 04:03:06
13688,798,2,4,2,3,15750.0,2024-08-20 09:11:13
13689,798,2,4,1,1,12000.0,2024-08-20 09:11:13
13690,149,1,,1,1,12000.0,2024-08-20 10:54:37
13691,690,1,,1,2,12000.0,2025-06-10 13:42:43
13692,1384,1,,1,3,12600.0,2024-07-24 00:17:20
13693,750,2,1,1,2,12000.0,2024-12-06 16:20:47
13694,750,2,1,1,1,12000.0,2024-12-06 16:20:47
13695,750,2,1,2,2,13500.0,2024-12-06 16:20:47
13696,874,2,3,2,3,15000.0,2025-06-05 03:45:28
13697,282,1,,1,3,12600.0,2025-02-28 13:08:51
13698,75,2,1,1,2,13200.0,2025-07-14 17:38:35
13699,994,1,,1,2,10800.0,2024-03-02 21:25:13
13700,634,1,,1,1,12000.0,2024-03-29 05:10:53
13701,748,1,,2,3,15000.0,2025-04-21 23:31:04
13702,835,2,2,2,2,13500.0,2024-03-08 22:02:26
13703,11,1,,1,2,12600.0,2024-11-02 03:11:28
13704,688,1,,1,3,12600.0,2024-05-10 23:39:57
13705,1460,1,,2,3,15000.0,2025-09-28 10:40:29
13706,1406,1,,1,3,12600.0,2025-09-03 14:57:29
13707,334,2,1,1,2,10800.0,2024-07-12 13:02:50
13708,880,1,,1,2,10800.0,2024-09-17 06:31:39
13709,814,2,4,2,3,16500.0,2024-01-15 07:59:28
13710,1162,1,,2,2,15000.0,2024-04-02 11:33:31
13711,867,2,3,2,2,15000.0,2025-01-22 15:40:38
13712,867,2,3,2,2,15000.0,2025-01-22 15:40:38
13713,682,2,1,2,2,15000.0,2024-02-06 10:38:15
13714,294,1,,2,1,13500.0,2024-03-25 21:38:14
13715,294,1,,2,2,15750.0,2024-03-25 21:38:14
13716,294,1,,2,2,15000.0,2024-03-25 21:38:14
13717,1061,2,4,2,1,16500.0,2025-05-07 00:45:21
13718,601,2,4,1,2,12600.0,2025-09-05 15:03:42
13719,676,1,,1,1,12000.0,2024-04-07 22:28:53
13720,232,1,,2,3,15750.0,2024-09-06 22:35:04
13721,232,1,,1,1,12600.0,2024-09-06 22:35:04
13722,232,1,,2,3,15000.0,2024-09-06 22:35:04
13723,417,1,,1,2,12000.0,2024-01-08 04:12:41
13724,393,1,,1,3,12000.0,2024-11-01 21:46:14
13725,556,2,4,1,3,12000.0,2025-01-08 13:56:27
13726,1029,2,4,2,2,15750.0,2024-10-04 12:42:44
13727,588,1,,1,1,12000.0,2025-07-12 06:01:33
13728,980,2,2,1,2,12000.0,2024-07-28 10:57:17
13729,118,1,,2,2,16500.0,2024-11-28 05:46:56
13730,677,1,,1,3,12600.0,2025-02-17 17:35:31
13731,26,1,,1,2,12000.0,2025-02-18 17:30:08
13732,315,1,,2,1,15000.0,2025-08-18 06:55:14
13733,315,1,,2,2,13500.0,2025-08-18 06:55:14
13734,315,1,,2,2,15000.0,2025-08-18 06:55:14
13735,867,1,,2,3,15750.0,2025-06-30 05:14:01
13736,147,2,1,1,3,13200.0,2025-03-21 16:24:57
13737,169,2,3,2,3,15000.0,2025-02-22 14:07:34
13738,148,2,3,2,1,15000.0,2025-04-17 02:06:17
13739,1485,1,,2,1,15000.0,2024-08-31 16:02:53
13740,1485,1,,2,3,13500.0,2024-08-31 16:02:53
13741,986,1,,2,2,13500.0,2025-07-06 08:17:48
13742,986,1,,2,3,15750.0,2025-07-06 08:17:48
13743,1300,2,2,1,1,12000.0,2024-07-20 13:09:37
13744,1300,2,2,2,3,13500.0,2024-07-20 13:09:37
13745,904,1,,2,1,15000.0,2025-04-03 09:35:44
13746,714,1,,2,3,15000.0,2025-02-11 09:58:29
13747,714,1,,1,1,12000.0,2025-02-11 09:58:29
13748,864,1,,1,2,10800.0,2024-07-08 15:57:37
13749,1413,1,,1,2,12000.0,2025-03-05 16:19:25
13750,496,1,,1,3,12600.0,2025-09-16 08:18:26
13751,1175,1,,2,2,15000.0,2024-08-01 21:49:41
13752,1175,1,,2,1,15000.0,2024-08-01 21:49:41
13753,1353,2,4,2,3,13500.0,2025-06-20 16:19:03
13754,1207,1,,2,1,15750.0,2025-09-10 20:40:25
13755,76,1,,2,3,15000.0,2025-05-19 12:21:52
13756,1245,1,,1,3,12000.0,2024-02-08 15:04:07
13757,1446,1,,2,3,15000.0,2024-03-02 17:33:00
13758,1446,1,,1,2,12000.0,2024-03-02 17:33:00
13759,389,2,2,2,2,16500.0,2024-04-16 06:04:28
13760,480,2,3,2,2,15000.0,2024-09-12 09:07:48
13761,480,2,3,1,1,12000.0,2024-09-12 09:07:48
13762,1096,2,3,1,1,10800.0,2024-11-29 09:31:50
13763,1096,2,3,2,1,16500.0,2024-11-29 09:31:50
13764,46,1,,2,1,15000.0,2024-05-28 14:49:46
13765,46,1,,2,2,13500.0,2024-05-28 14:49:46
13766,924,2,3,2,3,15000.0,2025-03-25 19:22:33
13767,924,2,3,1,2,12600.0,2025-03-25 19:22:33
13768,168,1,,2,3,15000.0,2025-02-22 01:27:13
13769,1117,2,3,1,3,12000.0,2024-02-20 04:07:46
13770,1117,2,3,1,2,12600.0,2024-02-20 04:07:46
13771,658,1,,1,2,10800.0,2024-10-07 23:50:07
13772,98,1,,1,1,12000.0,2024-05-06 18:10:16
13773,942,1,,2,1,15750.0,2024-03-22 21:00:22
13774,942,1,,2,1,15750.0,2024-03-22 21:00:22
13775,376,1,,2,1,15000.0,2024-07-12 07:18:55
13776,401,1,,2,3,15000.0,2024-09-20 19:47:10
13777,1477,1,,2,3,16500.0,2024-11-24 16:14:44
13778,1124,1,,1,2,12000.0,2024-06-09 00:17:34
13779,1124,1,,1,1,12000.0,2024-06-09 00:17:34
13780,446,1,,2,1,15750.0,2025-02-10 00:09:23
13781,1106,2,2,1,1,12000.0,2024-04-22 03:34:08
13782,1182,2,3,1,2,12000.0,2024-03-17 15:52:09
13783,1433,1,,2,2,15000.0,2025-01-08 10:42:18
13784,298,2,3,1,1,13200.0,2024-06-16 23:03:58
13785,298,2,3,1,3,13200.0,2024-06-16 23:03:58
13786,580,2,2,1,2,12000.0,2025-06-29 02:20:54
13787,878,2,2,2,1,15000.0,2024-09-22 08:51:04
13788,878,2,2,1,1,12600.0,2024-09-22 08:51:04
13789,671,1,,2,1,15000.0,2024-02-27 08:48:44
13790,542,2,3,2,1,13500.0,2025-06-27 08:50:02
13791,215,1,,1,1,12000.0,2024-04-08 17:10:50
13792,69,1,,2,1,16500.0,2024-02-23 20:49:16
13793,1414,2,3,1,2,12000.0,2025-04-01 16:36:07
13794,1414,2,3,1,3,12000.0,2025-04-01 16:36:07
13795,335,1,,2,1,15000.0,2024-05-19 03:26:16
13796,436,2,4,1,3,12000.0,2025-03-12 05:04:58
13797,1309,1,,2,3,15000.0,2024-03-07 00:23:55
13798,1085,2,4,2,2,15750.0,2025-09-08 04:26:38
13799,504,1,,2,2,15000.0,2024-11-30 10:30:19
13800,12,1,,2,3,13500.0,2025-03-17 16:02:48
13801,545,2,1,1,3,13200.0,2025-09-27 21:43:27
13802,162,1,,1,1,13200.0,2024-06-02 14:07:23
13803,1399,1,,2,3,13500.0,2025-03-11 14:37:50
13804,1399,1,,2,1,15000.0,2025-03-11 14:37:50
13805,1309,1,,1,2,12000.0,2024-11-01 15:18:50
13806,1381,1,,2,3,15000.0,2024-08-25 14:40:03
13807,662,1,,1,2,12000.0,2024-04-29 07:29:52
13808,662,1,,2,1,15000.0,2024-04-29 07:29:52
13809,799,1,,2,2,15000.0,2024-04-14 15:32:13
13810,737,1,,2,2,15000.0,2025-01-14 08:12:03
13811,737,1,,1,1,12000.0,2025-01-14 08:12:03
13812,1124,1,,1,2,13200.0,2024-07-25 04:54:58
13813,452,1,,1,2,12000.0,2025-05-11 04:20:28
13814,599,1,,1,3,12000.0,2025-09-04 16:25:16
13815,1122,1,,1,1,10800.0,2024-01-13 07:35:51
13816,94,2,3,1,1,12000.0,2024-01-22 19:28:24
13817,94,2,3,2,3,15000.0,2024-01-22 19:28:24
13818,1368,2,3,2,1,16500.0,2025-02-21 01:43:36
13819,1247,1,,1,3,12600.0,2024-09-29 22:53:41
13820,65,2,4,2,1,15000.0,2025-04-09 15:14:55
13821,1182,2,1,1,2,13200.0,2024-11-10 10:00:47
13822,833,1,,1,1,12000.0,2025-06-13 09:55:50
13823,833,1,,1,3,12000.0,2025-06-13 09:55:50
13824,41,1,,1,2,12000.0,2024-03-09 06:59:22
13825,217,2,3,1,2,12000.0,2024-01-15 06:40:23
13826,217,2,3,1,2,13200.0,2024-01-15 06:40:23
13827,479,2,3,1,2,12000.0,2024-01-26 18:10:22
13828,1295,2,1,1,3,12000.0,2025-04-28 05:04:25
13829,644,2,4,2,2,16500.0,2024-10-12 09:27:30
13830,1355,1,,2,1,15000.0,2024-03-30 15:44:43
13831,1193,2,4,2,1,16500.0,2024-03-22 13:54:50
13832,324,1,,1,2,10800.0,2024-01-27 18:58:20
13833,503,1,,2,1,15000.0,2024-11-25 14:41:37
13834,455,1,,1,3,10800.0,2025-07-18 00:32:01
13835,455,1,,1,2,10800.0,2025-07-18 00:32:01
13836,1072,1,,2,2,15000.0,2025-03-17 00:03:29
13837,1072,1,,2,2,15000.0,2025-03-17 00:03:29
13838,351,1,,1,1,12000.0,2024-11-25 05:31:27
13839,175,1,,2,2,15000.0,2025-06-21 19:55:50
13840,1174,1,,1,2,13200.0,2024-12-16 01:54:36
13841,1182,1,,2,3,13500.0,2025-06-30 03:55:43
13842,75,2,3,2,3,15000.0,2024-01-03 09:55:08
13843,75,2,3,2,3,15000.0,2024-01-03 09:55:08
13844,846,2,4,1,3,12000.0,2024-09-14 11:39:40
13845,855,2,1,2,2,16500.0,2025-09-20 11:05:05
13846,855,2,1,1,3,12000.0,2025-09-20 11:05:05
13847,1424,1,,1,3,12000.0,2025-02-20 12:54:50
13848,18,2,4,1,2,10800.0,2024-05-12 15:04:57
13849,18,2,4,1,2,12000.0,2024-05-12 15:04:57
13850,797,1,,2,1,16500.0,2024-03-29 04:00:36
13851,234,1,,1,2,12000.0,2025-01-10 12:11:13
13852,234,1,,1,2,12000.0,2025-01-10 12:11:13
13853,921,2,4,2,1,15000.0,2025-09-05 22:28:57
13854,921,2,4,1,2,12000.0,2025-09-05 22:28:57
13855,1293,1,,1,2,10800.0,2024-11-03 10:10:34
13856,78,1,,1,3,10800.0,2025-05-02 18:38:37
13857,970,2,2,1,1,10800.0,2024-12-13 20:14:36
13858,27,2,1,2,2,15750.0,2024-12-14 14:50:59
13859,965,1,,1,3,12600.0,2025-05-18 11:07:18
13860,1463,1,,2,2,15750.0,2024-03-17 09:33:42
13861,1463,1,,2,2,13500.0,2024-03-17 09:33:42
13862,330,1,,1,2,12000.0,2025-01-22 16:15:20
13863,330,1,,2,2,15750.0,2025-01-22 16:15:20
13864,57,2,4,1,1,12600.0,2025-03-23 12:42:20
13865,57,2,4,1,2,12000.0,2025-03-23 12:42:20
13866,57,2,4,2,3,15000.0,2025-03-23 12:42:20
13867,538,1,,1,2,12000.0,2025-08-03 14:38:13
13868,538,1,,2,1,15000.0,2025-08-03 14:38:13
13869,538,1,,2,1,15000.0,2025-08-03 14:38:13
13870,695,2,1,1,1,12000.0,2024-02-04 20:30:54
13871,948,1,,1,1,10800.0,2025-05-06 17:23:32
13872,948,1,,2,3,15000.0,2025-05-06 17:23:32
13873,39,2,3,1,2,12000.0,2024-08-01 06:13:12
13874,472,1,,2,2,15000.0,2024-03-23 10:10:20
13875,1347,2,3,2,2,13500.0,2024-04-17 00:21:47
13876,1347,2,3,1,2,12000.0,2024-04-17 00:21:47
13877,582,2,2,1,2,12000.0,2025-09-23 10:36:40
13878,271,1,,1,3,12000.0,2024-10-18 17:35:35
13879,87,1,,1,3,10800.0,2024-02-11 10:43:55
13880,87,1,,1,2,12600.0,2024-02-11 10:43:55
13881,1150,1,,1,3,12600.0,2025-07-26 17:41:32
13882,1298,2,1,2,1,15000.0,2024-12-11 01:56:53
13883,115,1,,2,1,15000.0,2024-07-17 19:30:08
13884,672,1,,2,2,15000.0,2025-04-30 00:29:32
13885,1379,1,,1,3,12000.0,2025-06-30 06:08:41
13886,1379,1,,1,2,12600.0,2025-06-30 06:08:41
13887,956,1,,1,1,10800.0,2025-03-27 13:41:55
13888,956,1,,1,2,10800.0,2025-03-27 13:41:55
13889,956,1,,1,3,10800.0,2025-03-27 13:41:55
13890,1177,2,1,1,1,12000.0,2024-05-14 04:38:45
13891,476,2,4,1,3,12000.0,2025-09-09 02:53:45
13892,476,2,4,1,1,12000.0,2025-09-09 02:53:45
13893,1393,1,,2,2,15000.0,2024-10-25 04:21:11
13894,311,2,1,2,2,15750.0,2024-06-05 07:21:00
13895,546,2,1,2,3,15000.0,2025-06-16 12:34:23
13896,546,2,1,1,3,12000.0,2025-06-16 12:34:23
13897,546,2,1,1,1,12000.0,2025-06-16 12:34:23
13898,187,1,,1,3,12000.0,2024-07-03 19:18:14
13899,187,1,,1,2,12000.0,2024-07-03 19:18:14
13900,515,2,4,1,2,12000.0,2025-02-23 15:34:05
13901,641,2,4,1,1,12000.0,2025-07-29 07:44:24
13902,1169,1,,1,2,12600.0,2025-05-25 18:06:29
13903,459,2,4,1,2,12000.0,2024-04-24 09:16:29
13904,190,1,,1,3,12000.0,2025-05-11 01:51:41
13905,781,1,,1,2,12000.0,2025-06-12 06:11:07
13906,581,2,1,1,3,12000.0,2025-08-13 21:14:43
13907,581,2,1,1,3,12000.0,2025-08-13 21:14:43
13908,1105,1,,2,3,15000.0,2024-10-21 12:01:51
13909,1105,1,,1,3,12000.0,2024-10-21 12:01:51
13910,1105,1,,2,3,15000.0,2024-10-21 12:01:51
13911,1144,1,,2,3,15000.0,2025-04-18 22:18:42
13912,359,1,,2,2,15000.0,2024-09-18 09:41:13
13913,517,1,,1,2,12000.0,2024-03-20 05:24:12
13914,517,1,,2,2,13500.0,2024-03-20 05:24:12
13915,589,1,,2,1,15750.0,2024-05-28 19:17:29
13916,777,2,3,1,2,12000.0,2024-10-15 18:55:39
13917,67,1,,2,2,15000.0,2025-05-17 17:41:07
13918,67,1,,1,3,12600.0,2025-05-17 17:41:07
13919,1268,2,1,1,1,12600.0,2024-06-16 21:47:59
13920,121,2,4,1,3,12000.0,2024-06-12 04:28:30
13921,140,1,,1,3,13200.0,2025-03-14 22:57:16
13922,1453,1,,1,3,12000.0,2024-03-26 12:04:19
13923,1453,1,,2,1,15000.0,2024-03-26 12:04:19
13924,1337,2,1,1,3,12000.0,2024-04-18 20:38:52
13925,1337,2,1,1,3,12000.0,2024-04-18 20:38:52
13926,1223,2,4,2,2,15000.0,2024-04-26 02:55:25
13927,897,1,,1,3,12000.0,2024-01-16 19:47:07
13928,1098,1,,1,3,10800.0,2024-03-10 10:18:29
13929,1134,2,3,2,3,15000.0,2025-03-14 07:09:10
13930,1134,2,3,1,2,12000.0,2025-03-14 07:09:10
13931,679,2,4,2,1,13500.0,2025-05-18 15:54:44
13932,672,1,,1,3,12600.0,2025-09-08 07:33:40
13933,1405,1,,1,2,12600.0,2025-09-22 14:03:16
13934,922,2,3,2,3,15750.0,2024-02-01 19:53:41
13935,33,1,,2,2,15000.0,2024-06-15 16:14:33
13936,109,2,4,2,3,15000.0,2025-02-13 01:22:23
13937,423,1,,1,2,12000.0,2025-07-13 02:12:59
13938,423,1,,1,2,12000.0,2025-07-13 02:12:59
13939,423,1,,2,1,13500.0,2025-07-13 02:12:59
13940,1254,1,,1,3,12000.0,2025-02-25 16:12:39
13941,1254,1,,2,1,15000.0,2025-02-25 16:12:39
13942,1254,1,,1,3,12000.0,2025-02-25 16:12:39
13943,895,1,,1,2,12000.0,2025-09-23 16:17:25
13944,895,1,,1,3,10800.0,2025-09-23 16:17:25
13945,745,2,4,1,3,12000.0,2024-03-04 01:46:26
13946,363,2,4,2,3,15750.0,2024-05-13 14:26:28
13947,700,2,1,1,2,13200.0,2024-05-24 06:35:05
13948,126,1,,2,2,15750.0,2024-01-25 16:28:37
13949,296,2,4,2,3,16500.0,2024-06-28 13:53:51
13950,185,2,3,1,1,12600.0,2024-02-08 02:09:24
13951,492,1,,2,3,15000.0,2025-07-02 12:37:54
13952,492,1,,1,1,12000.0,2025-07-02 12:37:54
13953,745,1,,2,2,15000.0,2024-12-27 02:49:24
